,reviews,stars
972,Todo bien con la app. Cumple su función al pie de la letra y tiene filtros precisos a la hora de buscar articulos.,Calificación: 5 de cinco estrellas
973,Eficaz para comprar y/o vender...,Calificación: 5 de cinco estrellas
974,exelente medio de vender y comprar es todo mas rapido y confiable,Calificación: 5 de cinco estrellas
975,"excelente, pero con algunos errores de uso, botones, rapidez, etc. pero buenisima.",Calificación: 4 de cinco estrellas
976,"Funciona mal, no carga las fotos y las que logra cargar no se pueden ver en el anuncio.",Calificación: 1 de cinco estrellas
977,"Buena aplicacion ya que permite subir varias imagenes, descripcion del producto, es gratis y llega a muchas personas.",Calificación: 5 de cinco estrellas
978,"Al poner buscar y seleccionar región/categoría, éstas nunca cargan, lo cual no deja filtrar la búsqueda.",Calificación: 2 de cinco estrellas
979,"Excelente aplicación, para vender y comprar. Favor los vendedores coloquen bien el teléfono de contacto y respondan las consultas, si no... No sirve publicar. Saludos",Calificación: 5 de cinco estrellas
980,"buena experiencia. solo que deberian EXIGIR que todo anuncio tenga precio visible, ya que uno a veces pierde tiempo contactando al vendedor y jamás responden.",Calificación: 4 de cinco estrellas
981,"Son muchos pasos para subir un articulo, no se pueden seleccionar varias fotos para subirlas, podría ser mejor",Calificación: 2 de cinco estrellas
982,"Cada vez que abro un anuncio me abre otro que no corresponde, debo hacer click una casilla más arriba para que pueda abrir el de abajo",Calificación: 2 de cinco estrellas
983,Funcionaba bien hasta la última actualización.. no muestra las fotos. Solo se puede ver por Chrome.,Calificación: 1 de cinco estrellas
984,"Hola, ¿cuándo arreglarán el problema de las fotos? No se ven. Hasta la actualización anterior era un 7.",Calificación: 3 de cinco estrellas
985,Buena pero falta ser más eficiente en el tema del area,Calificación: 4 de cinco estrellas
986,"Faltan más bancos en linea internacionales ejemplo Paypal, Skrill",Calificación: 4 de cinco estrellas
987,"Buena opcion para vender, se agradece.",Calificación: 4 de cinco estrellas
988,"Abarca una gran cantidad de posibles compradores, muy buena.",Calificación: 4 de cinco estrellas
989,"Es una muy buena aplicación para vender lo que ya no ocupas y sacar unas lukitas extras, la vengo ocupando desde el 2016 y he vendido muchas cosas.muy buena",Calificación: 5 de cinco estrellas
990,Es una app bastante útil pues tiene muchos usuarios que realizan sus transacciones por ella por lo cuál tus artículos son vistos por mucha gente.,Calificación: 5 de cinco estrellas
991,"hace ya meses que tengo el mismo problema, intento subir un vehiculo en venta y llega a la parte que dice revision y no avanza no se publica, ahora intente subir otro articulo y no pude subir fotos y sigue en revision!!! no deja hacer el uso de la aplicacion",Calificación: 3 de cinco estrellas
992,Siempre me.funciono bien pero aora me meto a un anuncio se pega y me.saca del anuncio eso pasa todo el rato derrepente no alcanso.ni a leer el anuncio y me saca ojala puedan ayudarme gracias,Calificación: 1 de cinco estrellas
993,"Me cerraron la cuenta, bueno dejenlo asi, hay otras app. No he recibido ninguna respuesta a todos los mail. Tampoco ayuda ,ni se puede arreglar los avisos los link salen con error.",Calificación: 1 de cinco estrellas
994,"La aplicación es buena, pero la demora en la publicación de un artículo es mucho.. Ademas que algunos los eliminan.",Calificación: 1 de cinco estrellas
995,"Buena, simple, accesible. recomendable la aplicación venta, compra, búsqueda de empleo, casas, arriendo. muy buena",Calificación: 5 de cinco estrellas
996,"Subo imágenes y no aparecen en la publicación, trato de editarla, y no pasa nada, queda igual la publicación, no se puede editar ni la descripción.",Calificación: 3 de cinco estrellas
997,"super buena experiencia, solo el chat a veces es muy lento . pero lo demas todo muy bien",Calificación: 4 de cinco estrellas
998,"Muy buena, efectiva y variada está aplicación, la recomiendo de todas maneras, ya q la usamos desde hace muchos años. Felicitaciones!!",Calificación: 5 de cinco estrellas
999,"muy buena app para vender productos, claro que a veces la app es muy exigente para subir un aviso y me quedo sin poder subirlo :(",Calificación: 5 de cinco estrellas
1000,"Buena aplicación. Cuando vence anunció este se borra, debiendose publicar todo de nuevo. Es la grna ventaja de la competencia...",Calificación: 4 de cinco estrellas
1001,Las imagenes son de muy mala calidad cuando uno va buscando un producto . No se ven nitidas . solo se ven nitidas cuando uno pincha la imagen del producto .,Calificación: 1 de cinco estrellas
1002,"Excelente, muy facil de usar, no se pega y no tiene anuncios momestos. Puedes hacer tus ventas desde la comodidad del telefono.",Calificación: 5 de cinco estrellas
1003,Muy buena aplicación y gratis. Nos dejen vender nuestros productos. Si para mayor visualización. Cobran. Sólo si tu deseas.,Calificación: 5 de cinco estrellas
1004,"Tengo problemas, no sé ve la imagen predeterminada, al seleccionar el producto se ve la foto, pero al querer ampliar la imagen queda pegada y no se ve la foto. Que puedo hacer?",Calificación: 2 de cinco estrellas
1005,"La uso desde hace tiempo, se actualizó y ya no veo las imágenes. Tiene tiempo ya así y no hay solución",Calificación: 2 de cinco estrellas
1006,"Actualize a la última versión y no se pueden ver las imagenes en la lista , tienes que abrir cada producto. No me funcionó..",Calificación: 1 de cinco estrellas
1007,"Tengo el mismo problema que mencionan otros usuarios sobre las imagenes, en ios se ve bien solo me da problema en android.",Calificación: 1 de cinco estrellas
1008,Con la Nueva actualización ya no aparecen las imágenes y al pincharlas estas se empiezan a cargan sin aparecer por favor reparen este pro lema de una vez... 😠,Calificación: 1 de cinco estrellas
1009,"No cargan las fotos con la última actualización, antes andaba a la perfección. Espero lo puedan corregir muy pronto",Calificación: 1 de cinco estrellas
1010,No se ven las imagenes en miniatura tienes que ir aviso por aviso para ver las publicaciones y tampoco te deja hacer zoom en las imagenes se queda cargando y no pasa nada,Calificación: 1 de cinco estrellas
1011,"Se trata de una excelente app, una gran herramienta de apoyo para quien quiera vender o comprar algún bien. EXCELENTE TRABAJO!!!",Calificación: 5 de cinco estrellas
1012,"Hola amigos de Yapo, soy usuario hace bastante tiempo , hace un par de semanas salgo como "" Usuario Bloqueado"" y no entiendo por que, siempre he respetado las politicas de uso. Si me pueden dar una respuesta o solucion ,lo agradeceria . Saludos.",Calificación: 4 de cinco estrellas
1013,"Es buena, segura, y comfiable.",Calificación: 5 de cinco estrellas
1014,Buena aplicacion pero desde hace 1 año que la puedo actualizar y lo mismo ya no la puedo usar.,Calificación: 3 de cinco estrellas
1015,Antes funcionaba muy bien.. ahora abro un articulo y en segundos se va al inicio... la desinstale y ahora ni puedo instalarla. J7 prime,Calificación: 1 de cinco estrellas
1016,Excelente app aunque puede mejorar. Si tuvieran comunicación con quienes publican sabrían qué cosas faltan y qué se puede arreglar.,Calificación: 5 de cinco estrellas
1017,"Muy buena app pero desde hoy me esta dando problemas con los mensajes, no puedo leerlos, se cierra la app.",Calificación: 4 de cinco estrellas
1018,Buena aplicación mejoraron la forma de publicar productos que son de la misma marca pero modelos distintos ya que antes no se podía.,Calificación: 5 de cinco estrellas
1019,"exelente apliccion 100% recomendable , solo deberia ser mas rapido que retiren los anuncios cuando uno ya vende el producto.",Calificación: 5 de cinco estrellas
1020,"Una app muy práctica y eficaz, es segura con los datos y también al momento de contactar Vendedor-Comprador",Calificación: 5 de cinco estrellas
1021,Esta presentando problemas la app. Expulsa durante la navegación y búsqueda de artículos.,Calificación: 3 de cinco estrellas
1022,"Excelente aplicación, desde que la he usado siempre he vendido lo publicado y comprado lo que quiero, la recomiendo 100% gracias sigan así.",Calificación: 5 de cinco estrellas
1023,Solamente le falta un medio de búsqueda más generalizado ya que se tiene que buscar por palabras extremadamente exactas para algunos artículos,Calificación: 3 de cinco estrellas
1024,"Gracias por esta aplicación tan buena, sencilla y fácil de usar. He podido encontrar artículos diversos a buen precio y logré mi primera venta. Muy agradecida",Calificación: 5 de cinco estrellas
1025,"Estimados, favor resuelvan un inconveniente con las fotos miniatura por favor. No se ven las imágenes (pequeñas) en la lista de avisos.",Calificación: 4 de cinco estrellas
1026,Estaba funcionando bien pero lleva una semana que no muestra imágenes y la desinstale y volví a instalar pero persiste el mismo problema,Calificación: 2 de cinco estrellas
1027,"Por la rápida respuesta de los usuarios, me pude dar cuenta de que es una aplicación con muchas visitas, ya sea comprando y/o vendiendo, me parece una excelente opción de compra-venta",Calificación: 5 de cinco estrellas
1028,Es práctica y muy buena,Calificación: 5 de cinco estrellas
1029,"Es una basura publicas un aviso y cuando lo quieres editar , subir una foto lo borran sin más me cansé de publicar por esta página un fiasco. Sólo se permiten tres avisos gratis el cuarto se paga cosa que no es avisado desde un comienzo , es decir que si vendes sea lo que sea pasas a ser vendedor profesional , y las tarifas por publicar son muy altas por 3 dias $ 8500",Calificación: 1 de cinco estrellas
1030,"Última actualización mala, se cierra en plena búsqueda de artículo o mejor dicho se reinicia.",Calificación: 3 de cinco estrellas
1031,"La página web funciona bien sin embargo esta aplicación es muy mala y lenta, se queda pegada constantemente.",Calificación: 2 de cinco estrellas
1032,La app se bloquea y se reinicia en plena navegacion y ya sucede en todos los telefonos de la casa... Las actualizaciones mataron la app,Calificación: 2 de cinco estrellas
1033,"muy buena, el único problema es que el chat se sale al tiro, dice que es problema de la aplicación, porfavor arreglenlo",Calificación: 4 de cinco estrellas
1034,"funciona correctamente,puedes generar mensajes y llamadas ,buena solucion, eché de menos la opcion de reparto y pago, por lo demas wena opcion de compra en chile pa chilenoas",Calificación: 5 de cinco estrellas
1035,"Antes era exelente., Ahora para publicar desde un celular IMPOSIBLE. Para cargar fotos,igual de IMPOSIBLE., Hicieron de app buena un asco.",Calificación: 1 de cinco estrellas
1036,Es buena pero podría tener más facilidades como subir los avisos gratis cada cierto tiempo y no que cobren por último por fidelidad a la página,Calificación: 5 de cinco estrellas
