,Unnamed: 0,reviews,stars,rating,sentiment,class,clean_reviews,clean_reviews_nb
826,826,"No sirve. Si quieres vender algo tienes que subir tu publicacion diariamente con un costo de 1000 pesos y si ye demoras un mes terminas perdiendo dinero y si no quieres pagar, tu publicacion se va al olvido. Ademas empresas que pagan diariamente por subir sus publicaciones siempre envian la tuya al fondo. No la recomiendo.",Calificación: 1 de cinco estrellas,1,negative,0,"no sirve. si quieres vender algo tienes que subir tu publicación diariamente con un costo de 1000 pesos y si ye demoras un mes terminas perdiendo dinero y si no quieres pagar, tu publicación se va al olvido. ademas empresas que pagan diariamente por subir sus publicaciónes siempre envian la tuya al fondo. no la recomiendo.",no sirve  si quieres vender algo tienes que subir tu publicacion diariamente con un costo de 1000 pesos y si ye demoras un mes terminas perdiendo dinero y si no quieres pagar  tu publicacion se va al olvido  ademas empresas que pagan diariamente por subir sus publicaciones siempre envian la tuya al fondo  no la recomiendo 
827,827,"Es buena la aplicación, ya que permite poner datos de contacto, pero le falta una opción para calificar a los vendedores y así elegir a los más confiables.",Calificación: 3 de cinco estrellas,3,neutral,1,"es buena la aplicación, ya que permite poner datos de contacto, pero le falta una opción para calificar a los vendedores y así elegir a los más confiables.",es buena la aplicacion  ya que permite poner datos de contacto  pero le falta una opcion para calificar a los vendedores y asi elegir a los mas confiables 
828,828,En mi opinión la aplicación no es mala pero tienen que mejorar mucho en la búsqueda (no corrige) y en el historial se repite todo ........saludos,Calificación: 4 de cinco estrellas,4,positive,2,en mi opinión la aplicación no es mala pero tienen que mejorar mucho en la búsqueda (no corrige) y en el historial se repite todo ........saludos,en mi opinion la aplicacion no es mala pero tienen que mejorar mucho en la busqueda (no corrige) y en el historial se repite todo         saludos
829,829,"es una buena plataforma para ofrecer un producto, mejoraria algunas cosas como la busqueda de productos y sugerencias, al igual que la seguridad del producto final. pero en el proposito y objetivo de esta app cumple.",Calificación: 4 de cinco estrellas,4,positive,2,"es una buena plataforma para ofrecer un producto, mejoraria algunas cosas como la busqueda de productos y sugerencias, al igual que la seguridad del producto final. pero en el proposito y objetivo de esta app cumple.",es una buena plataforma para ofrecer un producto  mejoraria algunas cosas como la busqueda de productos y sugerencias  al igual que la seguridad del producto final  pero en el proposito y objetivo de esta app cumple 
830,830,"Envío msjes de consultas y no llegan, asi como tb si me escriben no llegan mis rsptas por medio de la aplicación del chat, tengo la version actualizada tanto de mi teléfono como la de la aplicación",Calificación: 3 de cinco estrellas,3,neutral,1,"envío msjes de consultas y no llegan, asi como tb si me escriben no llegan mis rsptas por medio de la aplicación del chat, tengo la version actualizada tanto de mi teléfono como la de la aplicación",envio msjes de consultas y no llegan  asi como tb si me escriben no llegan mis rsptas por medio de la aplicacion del chat  tengo la version actualizada tanto de mi telefono como la de la aplicacion
831,831,Al abrir la aplicación se cierra y no me permite ingresar para vender o comprar productos. Además no puedo ver los mensajes ni responderlos debido a este error. Necesito una solución.,Calificación: 2 de cinco estrellas,2,negative,0,al abrir la aplicación se cierra y no me permite ingresar para vender o comprar productos. además no puedo ver los mensajes ni responderlos debido a este error. necesito una solución.,al abrir la aplicacion se cierra y no me permite ingresar para vender o comprar productos  ademas no puedo ver los mensajes ni responderlos debido a este error  necesito una solucion 
832,832,Pesima la app...al momento de subir las fotos a publucar la app se reinicia y se pierde todo lo realizado...esto ya viene pasando gace tiempo y no se soluciona.,Calificación: 1 de cinco estrellas,1,negative,0,pesima la app...al momento de subir las fotos a publucar la app se reinicia y se pierde todo lo realizado...esto ya viene pasando gace tiempo y no se solucióna.,pesima la app   al momento de subir las fotos a publucar la app se reinicia y se pierde todo lo realizado   esto ya viene pasando gace tiempo y no se soluciona 
833,833,Yapo se ha puesto a la altura de su competencia. Muy bien ! Buena interfaz de la app. Intuitiva y fácil de ocupar.,Calificación: 5 de cinco estrellas,5,positive,2,yapo se ha puesto a la altura de su competencia. muy bien ! buena interfaz de la app. intuitiva y fácil de ocupar.,yapo se ha puesto a la altura de su competencia  muy bien ! buena interfaz de la app  intuitiva y facil de ocupar 
834,834,"Algo pasa con la aplicación se me hace imposible publicar, entro con mi correo y dice que no es valido y sale opción con Facebook y pide actualizar información, pero tampoco deja hacerlo.",Calificación: 1 de cinco estrellas,1,negative,0,"algo pasa con la aplicación se me hace imposible publicar, entro con mi correo y dice que no es valido y sale opción con facebook y pide actualizar información, pero tampoco deja hacerlo.",algo pasa con la aplicacion se me hace imposible publicar  entro con mi correo y dice que no es valido y sale opcion con facebook y pide actualizar informacion  pero tampoco deja hacerlo 
835,835,"Es de fácil uso y muy cómodo, incluso en su aplicación móvil. Es muy amigable para interactuar entre comprador y oferente.",Calificación: 5 de cinco estrellas,5,positive,2,"es de fácil uso y muy cómodo, incluso en su aplicación móvil. es muy amigable para interactuar entre comprador y oferente.",es de facil uso y muy comodo  incluso en su aplicacion movil  es muy amigable para interactuar entre comprador y oferente 
836,836,"no te deja subir el mismo anuncio después de desactivarlo y te hacen perder el tiempo, por que si lo subes y te dicen no se puede ya que tiene uno desactivado 😕, te yace subir el mismo por 2.500 pesos, te sacan plata por todos lados!",Calificación: 1 de cinco estrellas,1,negative,0,"no te deja subir el mismo anuncio después de desactivarlo y te hacen perder el tiempo, por que si lo subes y te dicen no se puede ya que tiene uno desactivado 😕, te yace subir el mismo por 2.500 pesos, te sacan plata por todos lados!",no te deja subir el mismo anuncio despues de desactivarlo y te hacen perder el tiempo  por que si lo subes y te dicen no se puede ya que tiene uno desactivado 😕  te yace subir el mismo por 2 500 pesos  te sacan plata por todos lados!
837,837,"lamentable, en la aplicación no se puede publicar con las fotos, ya que hay un problema en el cual al momebto de ser aceptada la ubicación la omite,lo cual es perjudicial al momento de realizar un post con seriedad, ojalá lo arreglen.",Calificación: 2 de cinco estrellas,2,negative,0,"lamentable, en la aplicación no se puede publicar con las fotos, ya que hay un problema en el cual al momebto de ser aceptada la ubicación la omite,lo cual es perjudicial al momento de realizar un post con seriedad, ojalá lo arreglen.",lamentable  en la aplicacion no se puede publicar con las fotos  ya que hay un problema en el cual al momebto de ser aceptada la ubicacion la omite lo cual es perjudicial al momento de realizar un post con seriedad  ojala lo arreglen 
838,838,"Estoy aprendiendo a usar ésta aplicación, me ha servido, acabo de vender un producto, pero aspiro a más. Falta más información sobre como utilizarla y poder sacarle mejor provecho y que sea entendible al usuario. Una acotación creo que debiera existir la posibilidad de publicar en más de una región",Calificación: 4 de cinco estrellas,4,positive,2,"estoy aprendiendo a usar ésta aplicación, me ha servido, acabo de vender un producto, pero aspiro a más. falta más información sobre como utilizarla y poder sacarle mejor provecho y que sea entendible al usuario. una acotación creo que debiera existir la posibilidad de publicar en más de una región",estoy aprendiendo a usar esta aplicacion  me ha servido  acabo de vender un producto  pero aspiro a mas  falta mas informacion sobre como utilizarla y poder sacarle mejor provecho y que sea entendible al usuario  una acotacion creo que debiera existir la posibilidad de publicar en mas de una region
839,839,"Les falta mucho , necesita modificar la aplicación, la búsqueda tiene que ser las palabras exactas si no sale el producto , revisen mercado libre usted busca algo y sale varias opciones de productos . Para publicar es una demora perdida de tiempo.",Calificación: 3 de cinco estrellas,3,neutral,1,"les falta mucho , necesita modificar la aplicación, la búsqueda tiene que ser las palabras exactas si no sale el producto , revisen mercado libre usted busca algo y sale varias opciónes de productos . para publicar es una demora perdida de tiempo.",les falta mucho   necesita modificar la aplicacion  la busqueda tiene que ser las palabras exactas si no sale el producto   revisen mercado libre usted busca algo y sale varias opciones de productos   para publicar es una demora perdida de tiempo 
840,840,"Es muy útil y la uso harto, pero después de la última actualización, no se ven las fotos en la página principal y en los avisos, al abrirlas tampoco.",Calificación: 2 de cinco estrellas,2,negative,0,"es muy útil y la uso harto, pero después de la última actualización, no se ven las fotos en la página principal y en los avisos, al abrirlas tampoco.",es muy util y la uso harto  pero despues de la ultima actualizacion  no se ven las fotos en la pagina principal y en los avisos  al abrirlas tampoco 
841,841,"La app está experimentando error, no muestra fotos en display de búsqueda, solo es posible verlas entrando a cada uno de los anuncios.",Calificación: 2 de cinco estrellas,2,negative,0,"la app está experimentando error, no muestra fotos en display de búsqueda, solo es posible verlas entrando a cada uno de los anuncios.",la app esta experimentando error  no muestra fotos en display de busqueda  solo es posible verlas entrando a cada uno de los anuncios 
842,842,Hola tengo una queja desde que actualize la aplicación no se ve ninguna de las imágenes en las miniaturas de los productos a los cuales se ofrecen no he querido desintalarla porque la aplicación sirve mucho de antemano gracias,Calificación: 3 de cinco estrellas,3,neutral,1,hola tengo una queja desde que actualize la aplicación no se ve ninguna de las imágenes en las miniaturas de los productos a los cuales se ofrecen no he querido desintalarla porque la aplicación sirve mucho de antemano gracias,hola tengo una queja desde que actualize la aplicacion no se ve ninguna de las imagenes en las miniaturas de los productos a los cuales se ofrecen no he querido desintalarla porque la aplicacion sirve mucho de antemano gracias
